employee_id,fullname,nip,company_id,area_id,position_id,department_id,division_id,directorate_id,grade_id,education_id,major_id,years_of_service_months,rating,year_x,pauli,faxtor,disc,disc_word,mbti,iq,gtq,tiki,score,pillar_code,year_y
EMP100165,Kurnia Nugroho,272376,4,4,6,1,5,1,3,3,6,18,,2021,48,39,CS,Conscientious-Steadiness,ENTP,123,29,5,,GDR,2021
EMP100166,Wahyu Yulianto,212302,2,3,4,4,3,3,1,3,3,34,2,2021,38,31,IC,Influencer-Conscientious,ISFP,109.5135135,,10,2,GDR,2021
EMP100167,Eko Zulfikar,595197,3,2,4,2,5,3,1,3,2,84,2,2021,67,21,CD,Conscientious-Dominant,ESTP,119,24,1,,GDR,2021
EMP100168,Wahyu Rachman Utami,459611,1,2,3,2,4,1,3,2,3,77,3,2021,33,65,CI,Conscientious-Influencer,ISTJ,114,34,1,3,GDR,2021
EMP100169,Intan Permadi,292727,2,4,4,3,3,2,2,2,6,55,4,2021,90,43,CS,Conscientious-Steadiness,ESFP,101,20,3,3,GDR,2021
EMP100170,Dinda Wijaya Zulfikar,889308,4,4,1,4,1,3,1,1,5,103,4,2021,55,95,CI,Conscientious-Influencer,INFJ,109.5135135,,1,4,GDR,2021
EMP100171,Nadia Yulianto,164530,1,1,2,3,5,3,3,3,2,44,3,2021,91,66,IC,Influencer-Conscientious,ISFJ,136,22,4,,GDR,2021
EMP100172,Dinda Ridwan,746866,3,4,6,3,2,1,3,3,6,15,,2021,77,34,CI,Conscientious-Influencer,ENTP,115,22,10,,GDR,2021
EMP100173,Ahmad Wijaya,181237,4,3,6,6,5,2,3,3,1,81,2,2021,75,42,ID,Influencer-Dominant,INTP,109.5135135,27,2,2,GDR,2021
EMP100174,Ayunda Nabila Ramadhan,137718,3,4,5,4,3,2,2,3,5,74,1,2021,70,77,IC,Influencer-Conscientious,ESFJ,109.5135135,,4,1,GDR,2021
EMP100175,Budi Hasibuan,757262,1,2,2,5,4,1,1,4,6,28,3,2021,30,89,IC,Influencer-Conscientious,ESFJ,133,25,3,2,GDR,2021
EMP100176,Fajar Firmansyah,952140,3,3,6,3,3,1,1,1,4,10,,2021,54,47,SD,Steadiness-Dominant,ENTP,134,38,6,,GDR,2021
EMP100177,Rama Mahardika Wijaya,228799,2,1,5,6,4,1,3,3,4,19,,2021,57,28,DI,Dominant-Influencer,INTJ,86,28,3,,GDR,2021
EMP100178,Nurlita Siregar,371453,3,3,4,1,2,3,1,2,3,56,3,2021,73,63,DI,Dominant-Influencer,ESFJ,106,27,2,3,GDR,2021
EMP100179,Andi Santoso,255408,2,1,5,4,5,2,3,3,3,41,4,2021,57,94,SD,Steadiness-Dominant,ESTJ,109.5135135,,2,4,GDR,2021
EMP100180,Evi Kurniawan,281925,2,1,1,1,1,2,1,4,4,44,2,2021,97,58,CS,Conscientious-Steadiness,INTJ,101,42,10,1,GDR,2021
EMP100181,Dewi Mahardika Salsabila,564954,1,2,4,4,5,1,1,4,3,63,2,2021,57,82,DC,Dominant-Conscientious,ESFJ,109.5135135,,8,3,GDR,2021
EMP100182,Joko Kusuma Maulana,980488,3,3,4,4,5,3,1,2,6,49,4,2021,27,67,CD,Conscientious-Dominant,ENTP,109.5135135,,6,3,GDR,2021
EMP100183,Valdo Herlambang,212000,1,1,2,4,5,2,3,4,6,16,,2021,29,87,CI,Conscientious-Influencer,INTP,109.5135135,,3,,GDR,2021
EMP100184,Rizka Pamungkas,270387,4,3,3,1,5,2,3,3,2,62,3,2021,26,44,CS,Conscientious-Steadiness,ENTJ,113,26,3,,GDR,2021
EMP100185,Yuni Anugrah Subekti,360441,3,1,6,2,4,2,2,3,1,59,2,2021,31,68,SD,Steadiness-Dominant,INFJ,109.5135135,28,3,2,GDR,2021
EMP100186,Rizki Halim,489939,3,4,3,5,3,3,2,2,6,59,4,2021,34,44,CI,Conscientious-Influencer,ENTP,128,37,9,4,GDR,2021
EMP100187,Ayu Tamba,561710,2,4,6,6,5,2,1,2,1,39,,2021,72,88,CD,Conscientious-Dominant,ENFP,88,23,7,2,GDR,2021
EMP100188,Novi Pramudita Syahputra,711579,3,3,1,1,4,3,3,3,1,7,,2021,90,92,DI,Dominant-Influencer,INFP,92,26,4,,GDR,2021
EMP100189,Andi Ganesha Hartanto,355817,3,3,1,3,2,2,3,4,6,78,3,2021,22,30,CI,Conscientious-Influencer,ENFJ,129,25,2,3,GDR,2021
EMP100190,Kartika Santoso,820251,2,1,5,6,3,3,1,3,6,45,1,2021,88,99,ID,Influencer-Dominant,INFP,112,19,5,1,GDR,2021
EMP100191,Cahyo Wijaya,731090,3,1,5,1,4,1,1,2,4,61,2,2021,45,44,SC,Steadiness-Conscientious,ENFJ,138,18,6,2,GDR,2021
EMP100192,Yoga Handayani,437723,3,1,5,2,5,3,2,3,6,86,1,2021,70,35,SI,Steadiness-Influencer,INTP,111,34,2,1,GDR,2021
EMP100193,Kurnia Anugrah Kurniawan,263702,4,2,5,2,1,1,1,4,1,38,,2021,26,39,DI,Dominant-Influencer,INFJ,134,30,10,4,GDR,2021
EMP100194,Arif Hasibuan,345752,3,2,1,3,1,1,2,1,2,41,3,2021,58,59,CD,Conscientious-Dominant,ISFP,109,34,9,2,GDR,2021
EMP100195,Fitri Purnama,395742,3,3,3,6,1,1,2,4,3,29,2,2021,72,27,IC,Influencer-Conscientious,ENFJ,124,31,8,2,GDR,2021
EMP100196,Kurnia Situmorang,229790,3,3,2,4,4,1,3,4,3,34,2,2021,98,73,DS,Dominant-Steadiness,ISFJ,109.5135135,,3,2,GDR,2021
EMP100197,Fitri Santoso,895048,1,4,4,5,4,1,3,1,3,15,,2021,51,52,CI,Conscientious-Influencer,INFJ,83,27,1,,GDR,2021
EMP100198,Citra Baskara Suharto,693575,2,4,1,2,1,3,2,1,4,66,2,2021,20,30,SD,Steadiness-Dominant,ESTJ,87,20,9,3,GDR,2021
EMP100199,Valdo Zulfikar Halim,571816,1,3,1,5,2,3,2,3,4,70,,2021,99,23,CI,Conscientious-Influencer,,97,24,9,3,GDR,2021
EMP100200,Lestari Pratomo,560557,4,1,5,2,2,2,2,2,3,46,3,2021,24,99,CI,Conscientious-Influencer,ISTJ,102,25,7,3,GDR,2021
EMP100201,Gita Ganesha Santoso,960157,4,2,1,5,4,3,3,2,5,29,2,2021,39,98,DC,Dominant-Conscientious,ISFJ,101,31,9,3,GDR,2021
EMP100202,Rizky Anugrah Suharto,899344,3,3,4,3,2,1,1,1,3,26,3,2021,64,24,SI,Steadiness-Influencer,ENFP,111,21,2,3,GDR,2021
EMP100203,Teguh Kusuma Siregar,261676,1,3,1,5,3,2,1,1,4,46,2,2021,72,74,CD,Conscientious-Dominant,ESFP,92,29,2,1,GDR,2021
EMP100204,Utami Candra Ginting,744103,1,4,4,4,5,2,1,2,3,75,4,2021,59,84,CI,Conscientious-Influencer,ISFJ,109.5135135,,6,4,GDR,2021
EMP100205,Vania Adi Nugroho,360370,4,3,3,2,4,1,3,2,5,12,,2021,61,36,CS,Conscientious-Steadiness,INFJ,139,28,5,,GDR,2021
EMP100206,Sari Pratomo,360509,1,4,4,6,1,2,3,1,3,38,2,2021,24,40,IS,Influencer-Steadiness,INTJ,115,33,6,2,GDR,2021
EMP100207,Lestari Qolbi Setiawan,214779,1,2,1,1,4,3,2,1,3,54,5,2021,62,95,,Dominant-Influencer,ESTJ,91,26,7,5,GDR,2021
EMP100208,Hadi Tri Maulida,256506,3,3,1,6,2,3,2,1,2,79,2,2021,92,48,DI,Dominant-Influencer,ESFP,89,33,2,,GDR,2021
EMP100209,Nugroho Pamungkas,244390,2,2,6,6,1,2,1,4,5,45,4,2021,29,34,IS,Influencer-Steadiness,ESTJ,126,21,6,4,GDR,2021
EMP100210,Zaki Jatmiko Sinaga,141771,1,4,4,4,1,3,2,4,3,56,4,2021,32,73,ID,Influencer-Dominant,ISTJ,109.5135135,,7,5,GDR,2021
EMP100211,Dian Tri Pratomo,642425,3,1,1,3,4,3,1,4,5,38,2,2021,27,69,DC,Dominant-Conscientious,INTJ,135,30,2,,GDR,2021
EMP100212,Galih Kurniawan,286882,3,1,5,5,5,3,3,3,4,14,,2021,91,31,ID,Influencer-Dominant,INTP,92,31,8,,GDR,2021
EMP100213,Rizky Permadi,636241,4,2,4,6,2,2,3,3,1,59,1,2021,41,36,DS,Dominant-Steadiness,ENTJ,94,32,4,1,GDR,2021
EMP100214,Oktavia Subekti,709787,1,1,5,4,4,2,3,2,1,16,,2021,43,99,CD,Conscientious-Dominant,INTP,109.5135135,,4,,GDR,2021
EMP100215,Valdo Wijaya,822227,2,2,1,1,3,1,1,3,4,97,3,2021,64,79,CS,Conscientious-Steadiness,ENFP,105,20,7,4,GDR,2021
EMP100216,Sari Ananda,408721,4,1,5,6,5,1,2,4,4,10,,2021,85,20,DC,Dominant-Conscientious,INFP,111,25,5,,GDR,2021
EMP100217,Luthfi Purnama,738931,2,3,1,5,4,3,1,1,2,35,,2021,66,88,SC,Steadiness-Conscientious,INTP,109.5135135,32,1,1,GDR,2021
EMP100218,Ayu Lukman,945788,4,4,2,6,1,2,2,3,1,35,5,2021,59,98,ID,Influencer-Dominant,ESTP,95,27,1,5,GDR,2021
EMP100219,Julia Kusuma Santoso,398604,3,1,5,5,3,2,2,1,4,14,,2021,69,52,ID,Influencer-Dominant,ENTJ,106,39,2,,GDR,2021
EMP100220,Rizka Adi Setiawan,454642,2,2,6,6,3,3,1,4,5,63,3,2021,56,76,SI,Steadiness-Influencer,INTP,84,18,1,3,GDR,2021
EMP100221,Dimas Qolbi Maulana,565432,4,4,2,3,3,3,1,1,1,3,,2021,61,50,SI,Steadiness-Influencer,ESFJ,119,33,5,,GDR,2021
EMP100222,Luthfi Wijaya,476268,2,3,1,1,4,2,2,3,1,88,3,2021,30,93,CD,Conscientious-Dominant,INTJ,88,28,4,3,GDR,2021
EMP100223,Utami Mahardika Rohman,812910,4,3,2,3,4,3,3,4,3,2,,2021,61,96,IS,Influencer-Steadiness,ENFP,96,23,8,,GDR,2021
EMP100224,Rafa Maulida,414878,1,2,4,2,1,1,3,1,4,75,3,2021,79,67,CD,Conscientious-Dominant,ENFJ,114,22,8,2,GDR,2021
EMP100225,Fajar Purnama,410679,3,1,6,3,1,1,3,3,2,48,,2021,38,28,SI,Steadiness-Influencer,,123,31,4,4,GDR,2021
EMP100226,Nabila Simanjuntak,407321,2,1,4,3,1,1,1,2,4,11,,2021,76,73,CS,Conscientious-Steadiness,ENTP,124,30,8,,GDR,2021
EMP100227,Wulan Suharto,836120,2,4,1,6,4,3,2,2,4,61,5,2021,39,89,DS,Dominant-Steadiness,ISTJ,102,24,4,5,GDR,2021
EMP100228,Satya Candra Handayani,827729,4,2,2,2,4,1,2,2,4,53,4,2021,97,46,ID,Influencer-Dominant,ISFJ,116,29,6,4,GDR,2021
EMP100229,Rizki Putra,636376,2,2,6,5,5,3,3,3,5,22,,2021,69,55,CI,Conscientious-Influencer,ISFP,103,12,8,,GDR,2021
EMP100230,Eko Indrawan,222544,4,4,1,2,1,3,2,2,4,91,3,2021,30,63,IC,Influencer-Conscientious,ESFP,90,18,7,3,GDR,2021
EMP100231,Satya Halim Hidayat,732788,3,4,1,3,5,1,2,2,3,17,,2021,60,70,SI,Steadiness-Influencer,ENFP,139,23,6,,GDR,2021
EMP100232,Zaki Ridwan,501019,1,1,1,4,4,3,3,3,2,65,3,2021,59,75,IC,Influencer-Conscientious,ESTJ,109.5135135,,9,2,GDR,2021
EMP100233,Utami Iqbal Gunawan,240856,2,4,6,5,4,3,2,4,6,66,4,2021,81,41,,Influencer-Conscientious,ENFP,125,31,5,4,GDR,2021
EMP100234,Galih Jatmiko Maulana,213578,4,2,6,3,2,3,2,4,5,19,,2021,76,87,IC,Influencer-Conscientious,ENTJ,117,31,3,,GDR,2021
EMP100235,Bayu Maulida,886319,4,3,6,6,2,1,2,3,2,36,2,2021,24,57,CI,Conscientious-Influencer,ESFP,88,24,5,,GDR,2021
EMP100236,Teguh Santoso,274035,1,3,4,5,4,3,1,3,4,20,,2021,58,84,IS,Influencer-Steadiness,ISFP,116,31,2,,GDR,2021
EMP100237,Sari Halim Siregar,225799,4,3,2,5,5,3,3,3,1,36,,2021,54,80,CS,Conscientious-Steadiness,ESFJ,140,34,1,3,GDR,2021
EMP100238,Dewi Siregar,729851,1,3,1,4,3,1,1,3,1,98,2,2021,63,20,DI,Dominant-Influencer,ESFJ,109.5135135,,5,1,GDR,2021
EMP100239,Dimas Sinaga,307781,1,2,1,4,3,1,2,3,6,16,,2021,47,41,CS,Conscientious-Steadiness,ISFP,109.5135135,,3,,GDR,2021
EMP100240,Oktavia Hartanto,589164,1,3,1,2,5,3,1,3,1,19,,2021,26,35,SI,Steadiness-Influencer,ENFP,84,28,1,,GDR,2021
EMP100241,Sari Saputra Lukman,692319,4,2,6,4,2,1,2,1,6,81,3,2021,98,89,,Conscientious-Steadiness,ISTJ,109.5135135,,8,3,GDR,2021
EMP100242,Rifqi Pamungkas,761064,4,1,2,5,2,2,2,2,3,52,5,2021,46,97,CS,Conscientious-Steadiness,ESFP,93,24,2,5,GDR,2021
EMP100243,Sari Yudhistira Setiawan,828379,2,3,2,2,2,2,1,4,5,40,3,2021,30,50,SI,Steadiness-Influencer,ISFP,116,34,5,3,GDR,2021
EMP100244,Zaki Suharto,107836,1,2,3,3,4,1,2,3,4,85,4,2021,84,47,DC,Dominant-Conscientious,INTJ,128,36,1,4,GDR,2021
EMP100245,Budi Kurniawan,773435,2,1,3,4,1,2,2,2,4,79,4,2021,63,98,,Steadiness-Dominant,ISTJ,109.5135135,,9,4,GDR,2021
EMP100246,Rizky Subekti,415281,1,1,3,3,3,3,1,2,2,28,3,2021,38,61,CS,Conscientious-Steadiness,ESTJ,82,24,7,4,GDR,2021
EMP100247,Hadi Ganesha Wijaya,546699,1,1,1,3,1,3,3,1,5,59,3,2021,82,58,IC,Influencer-Conscientious,ENFJ,85,21,8,4,GDR,2021
EMP100248,Ahmad Erlangga Siregar,937306,2,3,1,5,1,2,2,3,4,7,,2021,54,20,SI,Steadiness-Influencer,,102,34,3,,GDR,2021
EMP100249,Evi Ridwan,878002,4,4,2,6,2,3,1,1,5,82,3,2021,36,42,SI,Steadiness-Influencer,ISFJ,86,29,6,3,GDR,2021
EMP100250,Arif Mahardika Kusuma,284620,4,2,1,1,4,1,3,4,6,56,4,2021,33,50,DI,Dominant-Influencer,ENFP,89,28,1,5,GDR,2021
EMP100251,Vania Halim Santoso,686738,1,3,3,3,5,3,2,2,5,25,0,2021,64,20,SC,Steadiness-Conscientious,ISTP,121,25,7,3,GDR,2021
EMP100252,Wulan Adi Mahendra,178638,2,2,6,5,3,3,1,1,5,65,4,2021,35,34,SD,Steadiness-Dominant,ENFJ,105,25,5,3,GDR,2021
EMP100253,Putri Kusuma,728438,2,2,2,5,5,2,2,2,6,83,4,2021,48,93,IC,Influencer-Conscientious,INTP,91,23,2,5,GDR,2021
EMP100254,Wulan Salsabila,372212,1,4,1,3,2,3,1,1,6,55,3,2021,99,39,ID,Influencer-Dominant,ESTJ,84,13,9,3,GDR,2021
EMP100255,Cahyo Anggara,299456,3,3,2,2,1,2,2,2,4,49,4,2021,96,52,SD,Steadiness-Dominant,INFP,121,25,1,5,GDR,2021
EMP100256,Maya Dharma Pamungkas,372471,3,4,2,6,3,1,2,3,2,54,4,2021,59,25,CD,Conscientious-Dominant,ISFJ,80,38,3,3,GDR,2021
EMP100257,Zahra Aji Zulfikar,761892,2,1,3,4,1,2,3,4,6,85,4,2021,54,95,SC,Steadiness-Conscientious,,109.5135135,,9,3,GDR,2021
EMP100258,Fitri Adi Maulana,987651,1,3,4,5,3,1,1,1,1,4,,2021,74,63,DS,Dominant-Steadiness,INFJ,121,29,5,,GDR,2021
EMP100259,Gita Ridwan,873855,2,1,6,5,3,3,3,1,6,52,4,2021,97,22,CI,Conscientious-Influencer,INFP,88,34,2,4,GDR,2021
EMP100260,Ahmad Pramudita Siregar,774643,4,4,2,5,1,2,2,1,4,88,3,2021,42,80,ID,Influencer-Dominant,ESTP,87,14,1,3,GDR,2021
EMP100261,Valdo Gunawan,998529,1,1,1,5,5,3,1,2,1,42,,2021,43,53,IS,Influencer-Steadiness,INFP,138,18,6,3,GDR,2021
EMP100262,Iman Baskara Saputra,712560,1,2,4,2,4,1,2,3,1,55,2,2021,94,31,DS,Dominant-Steadiness,ISFJ,136,19,4,2,GDR,2021
EMP100263,Maya Handayani,335338,2,4,1,6,2,1,2,2,4,70,4,2021,73,79,DS,Dominant-Steadiness,ESFJ,123,24,1,3,GDR,2021
EMP100264,Citra Utami,662357,2,1,1,5,5,3,2,3,3,95,4,2021,38,97,SD,Steadiness-Dominant,ESTP,91,19,3,4,GDR,2021
EMP100265,Citra Yulianto,688712,4,1,3,3,4,3,1,3,5,47,3,2021,77,55,IS,Influencer-Steadiness,ENTP,91,29,7,,GDR,2021
EMP100266,Prasetyo Firmansyah,672031,2,1,6,2,5,1,3,1,4,49,0,2021,26,39,SI,Steadiness-Influencer,ISFP,98,33,3,1,GDR,2021
EMP100267,Nurlita Saputra Sinaga,872771,4,1,4,4,1,1,2,2,2,61,3,2021,69,62,CD,Conscientious-Dominant,ENFP,109.5135135,,7,4,GDR,2021
EMP100268,Nadia Tri Fauziah,935756,1,3,5,2,2,1,1,1,3,73,3,2021,98,67,DC,Dominant-Conscientious,ENTP,94,33,6,2,GDR,2021
EMP100269,Zahra Pramudita Kusuma,772941,2,1,1,1,3,2,2,1,3,81,4,2021,26,20,CS,Conscientious-Steadiness,ISFP,84,25,6,4,GDR,2021
EMP100270,Rani Aji Setiawan,325137,2,1,5,3,2,1,2,2,4,53,3,2021,98,22,DS,Dominant-Steadiness,ISTP,85,22,1,2,GDR,2021
EMP100271,Rani Nugroho,504606,2,3,4,6,1,1,2,4,2,102,4,2021,55,36,IC,Influencer-Conscientious,ISFJ,92,21,1,5,GDR,2021
EMP100272,Yoga Qolbi Herlambang,509363,1,1,6,5,5,1,3,3,2,60,2,2021,71,22,CS,Conscientious-Steadiness,INFJ,109.5135135,24,5,1,GDR,2021
EMP100273,Rani Wibowo,313299,4,1,1,4,3,2,2,2,3,48,,2021,22,35,IC,Influencer-Conscientious,ESFJ,109.5135135,,2,1,GDR,2021
EMP100274,Nabila Anugrah Gunawan,489184,2,1,6,5,5,3,2,3,4,34,2,2021,98,46,DS,Dominant-Steadiness,ENFJ,94,40,10,2,GDR,2021
EMP100275,Evi Maulana,622572,1,3,5,3,2,1,2,2,3,58,2,2021,95,38,CI,Conscientious-Influencer,ESFJ,125,26,3,1,GDR,2021
EMP100276,Maya Fauziah,204779,3,2,2,4,4,1,1,1,1,47,4,2021,67,59,SI,Steadiness-Influencer,ENFJ,109.5135135,,4,3,GDR,2021
EMP100277,Nadia Handayani,161543,3,2,1,5,2,3,1,1,1,31,4,2021,49,62,CD,Conscientious-Dominant,ESFP,119,36,1,,GDR,2021
EMP100278,Tania Qolbi Lukman,392035,2,3,2,6,3,3,1,1,2,57,3,2021,84,46,CD,Conscientious-Dominant,ISTJ,109.5135135,28,6,4,GDR,2021
EMP100279,Julia Wibowo,344811,2,2,1,1,2,1,1,3,6,73,3,2021,73,36,,Steadiness-Influencer,ENTJ,106,30,3,3,GDR,2021
EMP100280,Yuni Nabila Handayani,934524,3,2,4,2,2,3,3,1,6,72,1,2021,26,63,DC,Dominant-Conscientious,ESFJ,119,13,2,2,GDR,2021
EMP100281,Bella Qolbi Ridwan,924171,3,3,5,5,1,3,2,1,6,29,3,2021,43,40,CD,Conscientious-Dominant,ESTJ,93,27,6,3,GDR,2021
EMP100282,Indra Siregar,149631,4,4,4,1,4,2,3,2,4,35,4,2021,91,61,SC,Steadiness-Conscientious,INTJ,126,37,8,4,GDR,2021
EMP100283,Wahyu Anggara,567119,3,3,5,5,3,1,1,4,2,39,2,2021,32,47,CS,Conscientious-Steadiness,ESFP,139,33,9,2,GDR,2021
EMP100284,Julia Maulana,793398,3,2,1,2,2,3,2,4,5,27,4,2021,46,48,IC,Influencer-Conscientious,ISFJ,98,22,2,4,GDR,2021
EMP100285,Adi Mahardika Setiawan,651681,3,2,4,3,1,3,2,2,4,15,,2021,29,87,CI,Conscientious-Influencer,INFP,140,27,8,,GDR,2021
EMP100286,Hana Wijaya Anggara,712677,4,1,3,2,4,3,3,2,3,24,2,2021,96,60,IS,Influencer-Steadiness,,96,25,6,2,GDR,2021
EMP100287,Bella Mahendra,574973,1,4,2,5,5,3,1,3,1,18,,2021,90,68,,Dominant-Influencer,ESTJ,104,37,6,,GDR,2021
EMP100288,Budi Rachman Ramadhan,264342,4,2,5,3,3,2,2,3,3,54,3,2021,29,70,ID,Influencer-Dominant,ISTP,82,21,6,2,GDR,2021
EMP100289,Teguh Hasibuan,306961,4,1,1,2,4,1,2,3,5,6,,2021,97,26,SI,Steadiness-Influencer,ISTP,88,25,9,,GDR,2021
EMP100290,Ahmad Mahardika Firmansyah,971323,4,4,1,5,3,2,2,1,2,19,,2021,78,60,DI,Dominant-Influencer,,85,32,2,,GDR,2021
EMP100291,Cahyo Pratomo,508086,3,2,1,2,4,1,1,1,5,20,,2021,39,31,CD,Conscientious-Dominant,ISTP,123,26,6,,GDR,2021
EMP100292,Wahyu Halim Zulfikar,883265,4,4,4,6,2,3,2,2,3,2,,2021,83,36,CS,Conscientious-Steadiness,ENFJ,92,25,3,,GDR,2021
EMP100293,Sari Fadillah Mahendra,992880,2,1,5,6,3,3,2,1,2,88,3,2021,81,66,DI,Dominant-Influencer,INFJ,82,27,7,3,GDR,2021
EMP100294,Fitri Dharma Hidayat,354680,2,2,5,6,5,1,3,3,5,65,,2021,92,78,CI,Conscientious-Influencer,INFJ,124,25,5,3,GDR,2021
EMP100295,Hadi Dharma Siregar,759978,3,3,5,3,5,3,1,2,3,33,3,2021,84,73,CS,Conscientious-Steadiness,INTP,102,30,10,3,GDR,2021
EMP100296,Bayu Nugroho,234846,1,3,3,3,1,3,2,2,3,49,4,2021,92,54,ID,Influencer-Dominant,ISFP,84,24,4,4,GDR,2021
EMP100297,Yoga Salsabila,139161,1,2,6,5,5,2,3,1,1,65,3,2021,27,65,DS,Dominant-Steadiness,INFP,135,29,8,2,GDR,2021
EMP100298,Yuni Iqbal Saputra,364358,3,2,5,3,5,3,2,3,3,65,5,2021,99,62,SC,Steadiness-Conscientious,ESFP,81,29,5,5,GDR,2021
EMP100299,Fajar Rachman Ridwan,970290,2,1,3,3,5,3,3,2,1,13,,2021,40,71,IC,Influencer-Conscientious,ENTJ,125,23,8,,GDR,2021
EMP100300,Rama Lukman,997537,3,1,6,2,5,3,2,1,5,25,4,2021,99,80,,Dominant-Steadiness,ENFJ,126,31,4,4,GDR,2021
EMP100301,Rama Zulfikar,994634,2,1,4,6,3,3,2,2,6,31,2,2021,36,72,SI,Steadiness-Influencer,ENTP,123,23,7,2,GDR,2021
EMP100302,Rizky Ginting,742035,2,2,6,3,5,2,3,4,2,3,,2021,56,74,IC,Influencer-Conscientious,INTP,130,26,10,,GDR,2021
EMP100303,Bayu Wijaya Maulida,548503,2,4,6,2,5,3,3,2,1,95,2,2021,44,86,DC,Dominant-Conscientious,ENFP,94,23,10,2,GDR,2021
EMP100304,Valdo Halim,860350,2,4,3,4,1,2,2,1,4,49,,2021,62,53,CI,Conscientious-Influencer,,109.5135135,,7,4,GDR,2021
EMP100305,Indra Herlambang,561242,1,2,5,6,2,2,1,3,3,68,4,2021,59,76,,Conscientious-Influencer,ESTJ,113,25,9,4,GDR,2021
EMP100306,Dinda Kusuma Ananda,169031,4,4,2,1,3,2,1,4,2,24,4,2021,22,59,,Dominant-Influencer,ESTJ,109.5135135,39,6,4,GDR,2021
EMP100307,Sari Indrawan,969311,4,3,4,4,4,3,2,3,2,29,2,2021,40,52,SC,Steadiness-Conscientious,ESFJ,109.5135135,,10,1,GDR,2021
EMP100308,Nugroho Subekti,490001,2,2,3,5,2,3,3,1,2,52,4,2021,98,26,DI,Dominant-Influencer,ESFP,105,24,6,4,GDR,2021
EMP100309,Valdo Ridwan,581369,4,3,2,5,5,3,3,3,5,61,3,2021,91,95,SC,Steadiness-Conscientious,ENTP,120,28,1,3,GDR,2021
EMP100310,Rendra Pradana,470444,4,3,4,2,2,1,3,4,1,49,3,2021,21,92,SI,Steadiness-Influencer,ESFP,91,31,5,3,GDR,2021
EMP100311,Maya Pramudita Zulfikar,192380,4,3,6,3,4,2,3,4,3,62,4,2021,71,46,IS,Influencer-Steadiness,INTP,102,23,10,4,GDR,2021
EMP100312,Maya Lestari,273935,1,1,6,4,1,2,2,4,5,20,,2021,53,24,ID,Influencer-Dominant,INTJ,109.5135135,,10,,GDR,2021
EMP100313,Budi Qolbi Hidayat,928862,1,3,2,3,4,3,1,3,4,50,4,2021,85,69,,Influencer-Dominant,INTP,105,30,4,4,GDR,2021
EMP100314,Yuni Herlambang,183351,4,1,2,3,4,3,1,1,4,14,,2021,66,35,SC,Steadiness-Conscientious,INTJ,116,22,1,,GDR,2021
EMP100315,Rama Kusuma,705053,1,2,2,1,5,3,1,4,4,70,2,2021,77,50,CS,Conscientious-Steadiness,ISFP,99,28,2,3,GDR,2021
EMP100316,Joko Siregar,586510,3,1,6,5,4,3,1,1,3,40,2,2021,63,34,DC,Dominant-Conscientious,ISFP,82,28,7,3,GDR,2021
EMP100317,Budi Herlambang,982097,4,4,6,5,1,3,2,3,6,76,1,2021,43,64,ID,Influencer-Dominant,ISFP,95,35,6,1,GDR,2021
EMP100318,Rafa Lestari Fauziah,189958,3,3,3,4,1,3,1,4,1,31,2,2021,58,90,ID,Influencer-Dominant,ENFP,109.5135135,,1,3,GDR,2021
EMP100319,Valdo Anugrah Ramadhan,956018,4,3,5,1,4,3,2,4,4,101,4,2021,60,44,SD,Steadiness-Dominant,,139,32,7,5,GDR,2021
EMP100320,Budi Hartanto,684733,2,4,3,3,3,3,2,1,3,25,2,2021,46,82,DS,Dominant-Steadiness,ISFP,99,22,6,2,GDR,2021
EMP100321,Wulan Iqbal Herlambang,615567,2,1,1,3,5,2,3,3,1,42,4,2021,80,47,SI,Steadiness-Influencer,INFJ,136,31,10,3,GDR,2021
EMP100322,Rizka Pramudita Suharto,975189,2,3,6,2,5,2,2,3,2,56,4,2021,83,90,DS,Dominant-Steadiness,ISTP,85,25,10,5,GDR,2021
EMP100323,Umar Indrawan,930718,4,1,2,1,1,3,3,2,6,8,,2021,65,90,CD,Conscientious-Dominant,ENFP,92,32,2,,GDR,2021
EMP100324,Intan Halim,519062,2,4,4,2,3,3,1,3,5,48,4,2021,47,47,CI,Conscientious-Influencer,ISTP,108,28,5,,GDR,2021
EMP100325,Wahyu Kusuma Hartanto,242437,1,3,2,5,5,1,3,4,2,34,2,2021,58,66,DC,Dominant-Conscientious,INTP,109.5135135,35,5,2,GDR,2021
EMP100326,Rizka Qolbi Mahendra,978884,2,4,4,5,2,3,1,3,6,55,5,2021,38,47,ID,Influencer-Dominant,ISTP,92,36,2,5,GDR,2021
EMP100327,Vania Rachman Utami,230456,4,1,3,1,4,3,1,3,5,86,3,2021,48,22,SC,Steadiness-Conscientious,ENFJ,122,33,3,,GDR,2021
EMP100328,Tania Yudhistira Simanjuntak,949570,2,1,6,1,3,3,2,2,6,37,4,2021,80,30,IS,Influencer-Steadiness,ENTP,130,38,2,5,GDR,2021
EMP100329,Galih Iqbal Pamungkas,896333,1,1,5,5,2,1,3,2,4,41,2,2021,93,48,DI,Dominant-Influencer,ISTP,92,19,3,3,GDR,2021
EMP100330,Kartika Gunawan,729686,3,2,3,6,4,3,2,3,5,25,4,2021,93,76,IC,Influencer-Conscientious,ESTP,109.5135135,36,1,,GDR,2021
