"employee_id","fullname","rating","iq_match","pauli_match","gtq_match","final_match_rate"
"EMP101494","Rafa Halim Maulida","4","81.11","146.67","121.43","112.87"
"EMP101495","Gita Yudhistira Maulida",,"90.32","98.33","78.57","89.20"
"EMP101496","Tania Zulfikar Kurniawan","2","78.34","35.00","75.00","64.34"
"EMP101497","Bayu Santoso","4","107.83","81.67","89.29","94.42"
"EMP101498","Luthfi Santoso","3","100.93","106.67","0.00","72.37"
"EMP101499","Hadi Sinaga","2","100.93","60.00","0.00","58.37"
"EMP101500","Joko Ganesha Pratomo","2","127.19","53.33","60.71","85.09"
"EMP101501","Dinda Utama Salsabila",,"128.11","110.00","71.43","105.67"
"EMP101502","Ayunda Gunawan","3","127.19","160.00","64.29","118.16"
"EMP101503","Citra Indrawan",,"127.19","50.00","128.57","104.45"
"EMP101504","Putri Lukman","4","88.48","160.00","107.14","115.53"
"EMP101505","Vania Jatmiko Kusuma",,"100.93","155.00","0.00","86.87"
"EMP101506","Putri Dharma Rahmawati","5","92.17","93.33","96.43","93.79"
"EMP101507","Hadi Herlambang","3","100.93","161.67","0.00","88.87"
"EMP101508","Iman Zulfikar","3","121.66","145.00","82.14","116.81"
"EMP101509","Satya Tri Kusuma",,"123.50","123.33","92.86","114.26"
"EMP101510","Fitri Rachman Gunawan","3","117.97","138.33","60.71","106.90"
"EMP101511","Indra Rachman Siregar","3","100.93","121.67","0.00","76.87"
"EMP101512","Vania Permadi","3","125.35","91.67","96.43","106.57"
"EMP101513","Ayu Gunawan",,"100.93","115.00","0.00","74.87"
"EMP101514","Julia Pramudita Situmorang","3","86.64","51.67","96.43","79.08"
"EMP101515","Intan Indrawan","1","112.44","145.00","132.14","128.12"
"EMP101516","Galih Pradana","5","78.34","141.67","107.14","105.98"
"EMP101517","Galih Saputra Nugroho",,"100.93","128.33","0.00","78.87"
"EMP101518","Ayunda Mahendra","5","115.21","45.00","121.43","96.01"
"EMP101519","Rendra Baskara Pamungkas","3","110.60","118.33","103.57","110.81"
"EMP101520","Dimas Tamba","4","92.17","136.67","85.71","103.58"
"EMP101521","Utami Utami","4","95.85","98.33","128.57","106.41"
"EMP101522","Lestari Permadi",,"128.11","46.67","67.86","85.60"
"EMP101523","Maya Halim",,"113.36","33.33","92.86","83.20"
"EMP101524","Putri Jatmiko Salsabila","5","100.93","113.33","0.00","74.37"
"EMP101525","Rani Aji Indrawan","2","91.24","115.00","139.29","112.78"
"EMP101526","Ayu Maulida","3","100.93","131.67","0.00","79.87"
"EMP101527","Eko Nugroho",,"91.24","45.00","85.71","75.71"
"EMP101528","Wahyu Nabila Anggara","2","118.89","108.33","85.71","105.77"
"EMP101529","Dian Qolbi Santoso",,"77.42","46.67","103.57","76.04"
"EMP101530","Bella Ananda","3","79.26","108.33","78.57","87.78"
"EMP101531","Cahyo Firmansyah","3","85.71","165.00","103.57","114.86"
"EMP101532","Nurlita Lestari",,"123.50","51.67","82.14","89.54"
"EMP101533","Fajar Hasibuan","3","124.42","40.00","82.14","86.41"
"EMP101534","Nadia Kusuma Zulfikar",,"105.07","101.67","75.00","95.03"
"EMP101535","Dimas Halim","4","119.82","51.67","114.29","97.71"
"EMP101536","Indra Syahputra","3","92.17","158.33","82.14","109.01"
"EMP101537","Kartika Candra Firmansyah","1","100.93","61.67","0.00","58.87"
"EMP101538","Satya Sinaga",,"91.24","165.00","100.00","116.00"
"EMP101539","Intan Wijaya Ridwan","2","78.34","151.67","57.14","93.98"
"EMP101540","Oktavia Herlambang",,"78.34","145.00","67.86","95.19"
"EMP101541","Ayunda Adi Kurniawan","3","82.03","75.00","85.71","81.03"
"EMP101542","Rama Firmansyah","3","105.07","156.67","107.14","121.17"
"EMP101543","Iman Rahmawati","2","75.58","146.67","60.71","92.44"
"EMP101544","Dewi Wibowo","4","113.36","86.67","132.14","110.99"
"EMP101545","Fajar Santoso","3","119.82","66.67","89.29","94.71"
"EMP101546","Zahra Candra Salsabila",,"81.11","113.33","75.00","88.94"
"EMP101547","Iman Maulana",,"125.35","51.67","103.57","96.71"
"EMP101548","Fitri Saputra Tamba","3","94.93","90.00","146.43","108.90"
"EMP101549","Cahyo Zulfikar Utami",,"81.11","81.67","110.71","90.16"
"EMP101550","Ayunda Firmansyah","4","100.93","91.67","110.71","101.09"
"EMP101551","Hana Saputra Pamungkas","3","79.26","160.00","121.43","116.13"
"EMP101552","Evi Dharma Pamungkas","5","118.89","46.67","107.14","93.70"
"EMP101553","Oktavia Rohman","3","100.93","148.33","0.00","84.87"
"EMP101554","Adit Jatmiko Setiawan","3","89.40","61.67","100.00","84.26"
"EMP101555","Bayu Nabila Lestari","2","106.91","166.67","132.14","132.41"
"EMP101556","Satya Pramudita Rahmawati","3","92.17","126.67","117.86","110.22"
"EMP101557","Rendra Zulfikar Wijaya",,"85.71","40.00","117.86","81.64"
"EMP101558","Novi Halim Ramadhan","4","104.15","163.33","103.57","121.73"
"EMP101559","Hana Lestari Wijaya","3","79.26","161.67","117.86","115.56"
"EMP101560","Gita Maulida","4","79.26","100.00","78.57","85.28"
"EMP101561","Mahendra Qolbi Pamungkas","5","127.19","33.33","121.43","97.30"
"EMP101562","Cahyo Lukman","2","126.27","41.67","96.43","91.94"
"EMP101563","Nugroho Yudhistira Nugroho","2","100.93","80.00","0.00","64.37"
"EMP101564","Prasetyo Pramudita Purnama","3","100.93","148.33","103.57","115.95"
"EMP101565","Oka Subekti","3","100.93","56.67","0.00","57.37"
"EMP101566","Iman Purnama","3","128.11","130.00","75.00","112.74"
"EMP101567","Putri Santoso","4","125.35","160.00","89.29","124.92"
"EMP101568","Anisa Setiawan","3","99.54","108.33","125.00","109.82"
"EMP101569","Cahyo Pramudita Nugroho",,"107.83","58.33","96.43","89.56"
"EMP101570","Putri Zulfikar Lukman","3","90.32","158.33","107.14","115.77"
"EMP101571","Nurlita Pratomo","3","103.23","163.33","128.57","128.86"
"EMP101572","Kartika Mahardika Sinaga","3","86.64","85.00","96.43","89.08"
"EMP101573","Citra Aji Sinaga",,"127.19","120.00","60.71","105.09"
"EMP101574","Nurlita Zulfikar Zulfikar",,"127.19","75.00","132.14","113.02"
"EMP101575","Tania Halim Halim","4","100.93","40.00","0.00","52.37"
"EMP101576","Putri Rachman Ginting","2","128.11","123.33","100.00","118.24"
"EMP101577","Rifqi Ganesha Kusuma","4","100.93","153.33","0.00","86.37"
"EMP101578","Adit Rahmawati","3","128.11","148.33","125.00","133.24"
"EMP101579","Evi Lukman","4","100.93","90.00","0.00","67.37"
"EMP101580","Wulan Iqbal Firmansyah",,"100.93","35.00","0.00","50.87"
"EMP101581","Fitri Handayani","3","77.42","91.67","103.57","89.54"
"EMP101582","Kartika Nabila Wibowo","5","106.91","78.33","82.14","90.91"
"EMP101583","Rani Salsabila",,"115.21","81.67","139.29","112.37"
"EMP101584","Dimas Saputra","5","74.65","51.67","103.57","76.43"
"EMP101585","Yoga Hasibuan","2","90.32","140.00","78.57","101.70"
"EMP101586","Kurnia Yulianto","2","117.97","145.00","71.43","112.12"
"EMP101587","Rizki Dharma Lukman","3","127.19","56.67","89.29","94.66"
"EMP101588","Joko Jatmiko Handayani","2","117.97","135.00","92.86","115.55"
"EMP101589","Joko Adi Utami","4","111.52","140.00","103.57","117.68"
"EMP101590","Citra Nugroho","3","96.77","145.00","135.71","122.92"
"EMP101591","Andi Situmorang","3","107.83","100.00","114.29","107.42"
"EMP101592","Luthfi Syahputra","4","100.93","51.67","0.00","55.87"
"EMP101593","Citra Subekti","3","100.93","40.00","92.86","80.23"
"EMP101594","Nugroho Rachman Pratomo","4","100.93","150.00","0.00","85.37"
"EMP101595","Yoga Erlangga Pratomo","3","82.03","55.00","96.43","78.24"
"EMP101596","Dimas Dharma Subekti","3","103.23","101.67","85.71","97.50"
"EMP101597","Wahyu Hartanto","3","126.27","155.00","135.71","137.72"
"EMP101598","Citra Halim",,"100.93","43.33","0.00","53.37"
"EMP101599","Fitri Aji Permadi","1","110.60","111.67","85.71","103.45"
"EMP101600","Ari Qolbi Simanjuntak","4","97.70","135.00","71.43","101.01"
"EMP101601","Ayunda Pratama","2","79.26","65.00","117.86","86.56"
"EMP101602","Zaki Erlangga Hartanto",,"76.50","110.00","135.71","104.31"
"EMP101603","Andi Jatmiko Hidayat","2","81.11","101.67","78.57","86.51"
"EMP101604","Anisa Anugrah Santoso","2","107.83","65.00","132.14","102.28"
"EMP101605","Ahmad Nabila Wijaya","5","107.83","150.00","100.00","118.13"
"EMP101606","Nugroho Siregar",,"117.05","146.67","78.57","114.39"
"EMP101607","Rama Indrawan","1","112.44","143.33","89.29","114.76"
"EMP101608","Budi Iqbal Pamungkas","3","107.83","111.67","132.14","116.28"
"EMP101609","Zahra Erlangga Siregar","5","78.34","88.33","67.86","78.19"
"EMP101610","Kartika Hasibuan",,"86.64","56.67","100.00","81.65"
"EMP101611","Arif Setiawan","3","112.44","95.00","89.29","100.26"
"EMP101612","Tania Situmorang","5","116.13","138.33","96.43","116.88"
"EMP101613","Mahendra Saputra","5","106.91","153.33","92.86","116.62"
"EMP101614","Rendra Rohman","1","100.93","160.00","0.00","88.37"
"EMP101615","Gita Pamungkas",,"100.93","133.33","139.29","122.16"
"EMP101616","Zaki Lestari","5","93.09","75.00","89.29","86.52"
"EMP101617","Satya Dharma Sinaga","4","100.93","110.00","0.00","73.37"
"EMP101618","Julia Wijaya Santoso","2","120.74","90.00","96.43","104.22"
"EMP101619","Fitri Jatmiko Siregar",,"77.42","148.33","121.43","111.90"
"EMP101620","Galih Salsabila","4","97.70","105.00","107.14","102.72"
"EMP101621","Citra Lukman","5","84.79","90.00","85.71","86.63"
"EMP101622","Joko Lestari Nugroho",,"76.50","53.33","103.57","77.67"
"EMP101623","Mahendra Baskara Handayani",,"91.24","158.33","92.86","111.85"
"EMP101624","Yoga Fauziah","3","114.29","126.67","110.71","116.93"
"EMP101625","Rama Siregar","3","128.11","135.00","125.00","129.24"
"EMP101626","Ahmad Purnama","3","108.76","146.67","96.43","116.43"
"EMP101627","Zahra Ramadhan","4","100.93","146.67","96.43","113.30"
"EMP101628","Arif Lestari Hartanto","5","75.58","116.67","100.00","95.23"
"EMP101629","Wulan Indrawan","3","78.34","131.67","82.14","95.48"
"EMP101630","Rendra Firmansyah","4","79.26","60.00","78.57","73.28"
"EMP101631","Ari Halim Suharto","2","113.36","126.67","96.43","112.27"
"EMP101632","Putri Ginting","3","104.15","75.00","78.57","87.73"
"EMP101633","Intan Saputra Rohman","2","87.56","103.33","117.86","101.38"
"EMP101634","Maya Hartanto","2","100.93","75.00","0.00","62.87"
"EMP101635","Rama Erlangga Ginting","4","73.73","100.00","89.29","86.28"
"EMP101636","Rizka Aji Putra","4","74.65","135.00","67.86","90.72"
"EMP101637","Joko Maulana","3","100.93","50.00","0.00","55.37"
"EMP101638","Prasetyo Rachman Halim","3","75.58","65.00","75.00","72.23"
"EMP101639","Rani Dharma Sinaga","1","109.68","160.00","75.00","114.37"
"EMP101640","Rendra Zulfikar","4","116.13","118.33","103.57","113.02"
"EMP101641","Wahyu Herlambang","3","100.93","98.33","0.00","69.87"
"EMP101642","Rani Iqbal Tamba","3","79.26","78.33","114.29","89.49"
"EMP101643","Nurlita Santoso","3","100.93","56.67","0.00","57.37"
"EMP101644","Hadi Purnama","4","98.62","121.67","89.29","102.73"
"EMP101645","Bella Tri Wibowo","3","82.95","105.00","46.43","78.61"
"EMP101646","Rizki Utama Permadi","2","83.87","56.67","85.71","76.26"
"EMP101647","Nugroho Erlangga Wijaya","1","110.60","110.00","92.86","105.10"
"EMP101648","Wulan Nabila Pratama","2","107.83","70.00","50.00","79.13"
"EMP101649","Eko Ginting","2","100.93","141.67","0.00","82.87"
"EMP101650","Adit Wibowo","2","100.93","33.33","0.00","50.37"
"EMP101651","Hana Siregar",,"100.93","163.33","0.00","89.37"
"EMP101652","Ayu Fauziah","5","105.07","108.33","67.86","94.88"
"EMP101653","Kurnia Lestari Mahendra",,"100.93","71.67","0.00","61.87"
"EMP101654","Bayu Pramudita Nugroho","4","100.93","131.67","142.86","122.73"
"EMP101655","Dimas Zulfikar","3","100.93","131.67","114.29","114.16"
"EMP101656","Vania Erlangga Ridwan","5","97.70","165.00","85.71","114.29"
"EMP101657","Teguh Syahputra",,"114.29","155.00","71.43","113.64"
"EMP101658","Yoga Halim Wijaya","4","100.93","158.33","0.00","87.87"
"EMP101659","Iman Putra","2","75.58","95.00","60.71","76.94"
"EMP101660","Rizka Yulianto","3","118.89","126.67","96.43","114.49"
"EMP101661","Adit Yulianto",,"73.73","35.00","92.86","67.85"
"EMP101662","Oktavia Rachman Wibowo","1","114.29","96.67","67.86","95.07"
"EMP101663","Ahmad Lukman","3","100.93","145.00","0.00","83.87"
"EMP101664","Oka Dharma Pamungkas","4","83.87","90.00","114.29","94.83"
"EMP101665","Satya Salsabila","2","88.48","45.00","82.14","73.53"
"EMP101666","Zahra Ganesha Hidayat","4","117.97","105.00","89.29","105.47"
"EMP101667","Dinda Qolbi Siregar",,"100.93","43.33","0.00","53.37"
"EMP101668","Hana Situmorang","2","107.83","153.33","85.71","114.85"
"EMP101669","Dimas Rahmawati","3","119.82","140.00","85.71","115.64"
"EMP101670","Mahendra Erlangga Lukman","5","84.79","66.67","67.86","74.27"
"EMP101671","Fitri Ramadhan","1","116.13","155.00","60.71","111.17"
"EMP101672","Iman Hasibuan","4","82.95","161.67","132.14","121.32"
"EMP101673","Bayu Salsabila","4","108.76","50.00","75.00","81.00"
"EMP101674","Ahmad Lestari",,"100.93","65.00","0.00","59.87"
"EMP101675","Mahendra Indrawan","3","100.93","58.33","96.43","86.80"
"EMP101676","Andi Pamungkas",,"115.21","165.00","82.14","120.23"
"EMP101677","Sari Baskara Lestari","3","100.93","118.33","0.00","75.87"
"EMP101678","Arif Indrawan","1","115.21","148.33","107.14","122.73"
"EMP101679","Dinda Rohman",,"100.93","133.33","0.00","80.37"
"EMP101680","Zaki Santoso","5","100.93","53.33","0.00","56.37"
"EMP101681","Oktavia Fadillah Firmansyah",,"105.99","141.67","85.71","110.61"
"EMP101682","Ayu Adi Putra","3","90.32","96.67","103.57","96.20"
"EMP101683","Ahmad Firmansyah","4","75.58","161.67","78.57","102.30"
"EMP101684","Bella Utama Ramadhan","4","82.95","105.00","96.43","93.61"
"EMP101685","Zahra Saputra","1","100.93","93.33","0.00","68.37"
"EMP101686","Prasetyo Suharto","1","121.66","153.33","135.71","135.38"
"EMP101687","Rizka Wijaya Gunawan","1","100.93","108.33","0.00","72.87"
"EMP101688","Intan Santoso",,"111.52","115.00","67.86","99.47"
"EMP101689","Rendra Yudhistira Suharto","3","85.71","76.67","96.43","86.21"
"EMP101690","Utami Gunawan","4","87.56","70.00","85.71","81.74"
"EMP101691","Nabila Siregar","3","100.93","116.67","0.00","75.37"
"EMP101692","Cahyo Aji Sinaga","3","84.79","96.67","114.29","97.20"
"EMP101693","Hadi Kurniawan","3","129.03","113.33","117.86","120.97"
"EMP101694","Intan Kusuma Wijaya",,"95.85","58.33","89.29","82.63"
"EMP101695","Rama Nabila Ridwan","3","87.56","43.33","89.29","74.81"
"EMP101696","Budi Lestari",,"101.38","118.33","78.57","99.62"
"EMP101697","Nadia Pamungkas","4","89.40","111.67","135.71","109.97"
"EMP101698","Adit Yudhistira Pratama","1","100.93","108.33","100.00","102.87"
"EMP101699","Zaki Baskara Rahmawati","3","73.73","158.33","96.43","105.92"
"EMP101700","Nabila Indrawan","1","100.93","146.67","146.43","128.30"
"EMP101701","Mahendra Saputra Herlambang","3","115.21","141.67","96.43","117.51"
"EMP101702","Fitri Mahardika Gunawan",,"99.54","123.33","121.43","113.24"
"EMP101703","Ayunda Hasibuan",,"103.23","35.00","78.57","75.36"
"EMP101704","Novi Ramadhan",,"94.93","45.00","96.43","80.40"
"EMP101705","Lestari Purnama","2","76.50","45.00","46.43","58.03"
"EMP101706","Lestari Utama Santoso","5","100.93","116.67","0.00","75.37"
"EMP101707","Hana Maulida","3","125.35","45.00","114.29","97.92"
"EMP101708","Rani Anugrah Maulana",,"97.70","126.67","114.29","111.36"
"EMP101709","Dinda Ginting","5","129.03","130.00","117.86","125.97"
"EMP101710","Arif Anggara","2","91.24","150.00","89.29","108.28"
"EMP101711","Lestari Saputra Gunawan","3","95.85","156.67","107.14","117.48"
"EMP101712","Luthfi Nugroho","2","127.19","136.67","89.29","118.66"
"EMP101713","Nabila Yudhistira Kusuma","3","86.64","61.67","107.14","85.30"
"EMP101714","Bella Setiawan","4","110.60","86.67","82.14","94.88"
"EMP101715","Ayunda Rahmawati","4","100.93","41.67","0.00","52.87"
"EMP101716","Kartika Handayani","4","126.27","63.33","60.71","87.72"
"EMP101717","Fitri Zulfikar","3","128.11","130.00","114.29","124.53"
"EMP101718","Intan Kurniawan","2","83.87","65.00","89.29","79.83"
"EMP101719","Hadi Yudhistira Yulianto","4","100.93","95.00","114.29","103.16"
"EMP101720","Teguh Dharma Wijaya","2","107.83","88.33","57.14","86.78"
"EMP101721","Julia Halim Suharto","3","104.15","73.33","71.43","85.09"
"EMP101722","Dian Indrawan","3","84.79","75.00","110.71","89.63"
"EMP101723","Satya Rohman","2","127.19","46.67","96.43","93.80"
"EMP101724","Dwi Tri Subekti",,"75.58","125.00","42.86","80.59"
"EMP101725","Bayu Ganesha Ananda","3","94.93","83.33","107.14","95.12"
"EMP101726","Dimas Anggara","2","110.60","91.67","107.14","103.88"
"EMP101727","Rendra Kusuma Subekti","3","100.93","128.33","0.00","78.87"
"EMP101728","Hana Ganesha Pradana",,"100.93","63.33","71.43","80.80"
"EMP101729","Oktavia Wijaya","4","106.91","43.33","67.86","76.12"
"EMP101730","Indra Salsabila","3","105.99","38.33","96.43","82.82"
"EMP101731","Fajar Rohman","2","113.36","75.00","75.00","90.35"
"EMP101732","Oka Siregar","4","82.03","91.67","71.43","81.74"
"EMP101733","Galih Yudhistira Situmorang",,"100.93","106.67","0.00","72.37"
"EMP101734","Utami Adi Setiawan","4","93.09","80.00","89.29","88.02"
"EMP101735","Citra Fadillah Saputra","3","100.93","96.67","0.00","69.37"
"EMP101736","Novi Lestari Pamungkas","5","100.93","98.33","103.57","100.95"
"EMP101737","Oktavia Halim Lestari","4","81.11","88.33","85.71","84.66"
"EMP101738","Anisa Kusuma Hidayat","3","100.93","76.67","139.29","105.16"
"EMP101739","Wulan Rahmawati","5","81.11","133.33","121.43","108.87"
"EMP101740","Hadi Setiawan",,"117.97","108.33","100.00","109.69"
"EMP101741","Satya Indrawan","3","100.93","151.67","85.71","111.59"
"EMP101742","Arif Ridwan","3","121.66","50.00","35.71","74.38"
"EMP101743","Iman Setiawan",,"85.71","58.33","96.43","80.71"
"EMP101744","Putri Saputra Saputra","3","105.99","60.00","89.29","87.18"
"EMP101745","Utami Pramudita Kurniawan","3","108.76","111.67","121.43","113.43"
"EMP101746","Rani Tri Kusuma","4","108.76","118.33","96.43","107.93"
"EMP101747","Bayu Erlangga Permadi","3","100.93","108.33","117.86","108.23"
"EMP101748","Wulan Rohman","5","122.58","121.67","121.43","121.96"
"EMP101749","Novi Adi Subekti",,"78.34","108.33","64.29","83.12"
"EMP101750","Oktavia Ridwan","3","100.93","53.33","0.00","56.37"
"EMP101751","Ayu Salsabila","4","100.93","63.33","85.71","85.09"
"EMP101752","Julia Dharma Situmorang","3","121.66","43.33","121.43","98.09"
"EMP101753","Adi Tamba",,"100.93","123.33","0.00","77.37"
"EMP101754","Luthfi Mahendra","4","105.07","83.33","110.71","100.24"
"EMP101755","Rafa Utami",,"101.38","71.67","92.86","89.91"
"EMP101756","Rendra Hasibuan","3","121.66","138.33","60.71","108.38"
"EMP101757","Rifqi Mahendra","3","82.03","128.33","71.43","92.74"
"EMP101758","Indra Kusuma","4","97.70","131.67","100.00","108.58"
"EMP101759","Gita Mahardika Permadi","5","100.93","140.00","82.14","107.02"
"EMP101760","Budi Putra","3","87.56","160.00","89.29","109.81"
"EMP101761","Yoga Hidayat","3","102.30","88.33","100.00","97.42"
"EMP101762","Fajar Saputra","4","118.89","118.33","100.00","113.06"
"EMP101763","Dewi Tri Halim","5","84.79","66.67","89.29","80.70"
"EMP101764","Luthfi Jatmiko Firmansyah",,"122.58","96.67","121.43","114.46"
"EMP101765","Utami Erlangga Herlambang","1","100.93","61.67","0.00","58.87"
"EMP101766","Kartika Aji Pradana","3","81.11","51.67","39.29","59.73"
"EMP101767","Nadia Maulida","3","90.32","86.67","75.00","84.63"
"EMP101768","Satya Yudhistira Saputra","4","80.18","91.67","85.71","85.29"
"EMP101769","Ayunda Saputra Rohman","5","100.93","153.33","0.00","86.37"
"EMP101770","Zaki Qolbi Gunawan",,"100.93","151.67","0.00","85.87"
"EMP101771","Zahra Dharma Firmansyah","3","102.30","143.33","82.14","108.56"
"EMP101772","Tania Rachman Lestari","4","100.93","68.33","0.00","60.87"
"EMP101773","Lestari Lestari Salsabila","2","100.93","140.00","0.00","82.37"
"EMP101774","Arif Anugrah Putra","1","100.93","145.00","0.00","83.87"
"EMP101775","Dimas Ginting",,"82.03","158.33","85.71","106.03"
"EMP101776","Dwi Wijaya","4","100.46","63.33","128.57","97.76"
"EMP101777","Sari Lukman",,"100.93","55.00","0.00","56.87"
"EMP101778","Dian Wijaya Setiawan","3","88.48","70.00","82.14","81.03"
"EMP101779","Rifqi Kusuma Kusuma",,"111.52","165.00","107.14","126.25"
"EMP101780","Vania Utama Zulfikar",,"88.48","150.00","107.14","112.53"
"EMP101781","Bella Candra Zulfikar","3","117.05","123.33","60.71","102.03"
"EMP101782","Prasetyo Mahardika Herlambang",,"87.56","53.33","100.00","81.02"
"EMP101783","Nurlita Suharto",,"121.66","105.00","132.14","119.81"
"EMP101784","Dwi Indrawan","3","81.11","61.67","96.43","79.87"
"EMP101785","Wulan Qolbi Yulianto",,"110.60","161.67","110.71","125.95"
"EMP101786","Citra Mahardika Halim","2","100.93","165.00","89.29","116.66"
"EMP101787","Zaki Subekti","2","124.42","165.00","75.00","121.77"
"EMP101788","Valdo Qolbi Utami","5","110.60","110.00","110.71","110.45"
"EMP101789","Oktavia Siregar","3","117.05","161.67","110.71","128.53"
"EMP101790","Valdo Suharto","2","100.93","41.67","0.00","52.87"
"EMP101791","Luthfi Salsabila","4","89.40","78.33","89.29","86.05"
"EMP101792","Nadia Kusuma",,"129.03","135.00","103.57","123.18"
"EMP101793","Umar Nugroho",,"119.82","126.67","78.57","109.50"
"EMP101794","Nadia Tamba","3","127.19","88.33","139.29","119.16"
"EMP101795","Ayunda Tamba","1","100.93","45.00","0.00","53.87"
"EMP101796","Bayu Rahmawati","2","96.77","83.33","64.29","83.00"
"EMP101797","Rani Ananda","3","93.09","125.00","67.86","95.09"
"EMP101798","Bayu Situmorang","2","128.11","93.33","103.57","110.32"
"EMP101799","Rani Ganesha Rohman","3","100.93","43.33","0.00","53.37"
"EMP101800","Eko Fadillah Halim","3","106.91","43.33","32.14","65.41"
"EMP101801","Cahyo Wibowo","3","100.93","91.67","0.00","67.87"
"EMP101802","Tania Wijaya Lukman","4","90.32","166.67","128.57","124.70"
"EMP101803","Bella Rachman Hidayat","1","74.65","131.67","107.14","101.50"
"EMP101804","Nurlita Baskara Sinaga",,"98.62","75.00","82.14","86.59"
"EMP101805","Evi Putra","3","112.44","86.67","60.71","89.19"
"EMP101806","Indra Iqbal Lukman",,"113.36","91.67","121.43","109.27"
"EMP101807","Satya Fauziah",,"125.35","123.33","67.86","107.50"
"EMP101808","Dewi Rachman Simanjuntak",,"73.73","53.33","75.00","67.99"
"EMP101809","Dinda Suharto",,"99.54","153.33","85.71","111.53"
"EMP101810","Dwi Tri Hartanto","3","121.66","76.67","64.29","90.95"
"EMP101811","Adit Yudhistira Putra",,"100.93","95.00","135.71","109.59"
"EMP101812","Prasetyo Sinaga","2","97.70","36.67","75.00","72.58"
"EMP101813","Julia Fauziah","2","95.85","48.33","117.86","88.20"
"EMP101814","Rendra Wijaya Ramadhan",,"94.01","35.00","71.43","69.53"
"EMP101815","Valdo Setiawan","3","124.42","70.00","110.71","103.98"
"EMP101816","Rani Anugrah Zulfikar","4","82.03","121.67","75.00","91.81"
"EMP101817","Luthfi Pramudita Pradana","4","121.66","35.00","107.14","91.31"
"EMP101818","Oka Anugrah Kusuma","4","112.44","73.33","92.86","94.83"
"EMP101819","Tania Ananda",,"129.03","165.00","117.86","136.47"
"EMP101820","Dinda Zulfikar Rahmawati","2","104.15","118.33","110.71","110.37"
"EMP101821","Umar Halim","3","97.70","46.67","139.29","94.86"
"EMP101822","Nadia Anugrah Lestari","2","85.71","58.33","110.71","85.00"
"EMP101823","Prasetyo Jatmiko Rohman","4","79.26","103.33","128.57","101.28"
"EMP101824","Galih Zulfikar Permadi","3","100.93","45.00","0.00","53.87"
"EMP101825","Adit Iqbal Santoso","2","100.93","111.67","0.00","73.87"
"EMP101826","Yuni Situmorang","3","83.87","85.00","50.00","74.05"
"EMP101827","Fajar Candra Zulfikar","3","74.65","60.00","100.00","77.86"
"EMP101828","Eko Halim","5","100.93","111.67","0.00","73.87"
"EMP101829","Umar Ganesha Maulida",,"82.03","156.67","85.71","105.53"
"EMP101830","Umar Setiawan",,"73.73","146.67","60.71","91.71"
"EMP101831","Cahyo Wijaya Lukman","3","98.62","108.33","117.86","107.30"
"EMP101832","Eko Putra","5","113.36","63.33","89.29","91.13"
"EMP101833","Zaki Lukman","3","129.03","151.67","96.43","126.04"
"EMP101834","Fitri Subekti","5","78.34","111.67","110.71","98.05"
"EMP101835","Yoga Kusuma","4","111.52","56.67","92.86","89.47"
"EMP101836","Luthfi Ramadhan","4","97.70","135.00","139.29","121.36"
"EMP101837","Zahra Iqbal Pradana","3","126.27","36.67","103.57","92.58"
"EMP101838","Intan Aji Simanjuntak","1","100.93","123.33","0.00","77.37"
"EMP101839","Rendra Mahendra","3","107.83","33.33","110.71","86.35"
"EMP101840","Rizka Erlangga Ananda",,"113.36","118.33","85.71","106.56"
"EMP101841","Bella Lukman","3","104.15","145.00","103.57","116.23"
"EMP101842","Luthfi Baskara Saputra",,"100.93","80.00","0.00","64.37"
"EMP101843","Ayunda Halim","4","89.40","98.33","117.86","100.62"
"EMP101844","Dimas Wijaya","5","100.93","53.33","114.29","90.66"
"EMP101845","Ahmad Salsabila","4","105.07","86.67","64.29","87.31"
"EMP101846","Arif Suharto","3","81.11","118.33","57.14","85.09"
"EMP101847","Sari Utama Maulida","3","100.93","38.33","0.00","51.87"
"EMP101848","Yuni Pamungkas",,"127.19","166.67","139.29","142.66"
"EMP101849","Teguh Tri Pratama","4","87.56","93.33","139.29","104.81"
"EMP101850","Kartika Saputra Kusuma",,"113.36","88.33","82.14","96.49"
"EMP101851","Yuni Aji Purnama","2","100.93","58.33","89.29","84.66"
"EMP101852","Nugroho Dharma Mahendra",,"124.42","48.33","57.14","81.41"
"EMP101853","Kurnia Suharto","3","100.93","136.67","0.00","81.37"
"EMP101854","Joko Mahendra","1","85.71","106.67","67.86","86.64"
"EMP101855","Rizki Pratama","3","106.91","141.67","71.43","106.69"
"EMP101856","Hadi Jatmiko Subekti","3","114.29","138.33","64.29","106.50"
"EMP101857","Andi Hartanto","4","81.11","118.33","60.71","86.16"
"EMP101858","Intan Candra Siregar",,"117.05","98.33","107.14","108.46"
"EMP101859","Ayunda Lestari Ridwan","2","88.48","133.33","142.86","118.25"
"EMP101860","Putri Pamungkas",,"128.11","165.00","89.29","127.53"
"EMP101861","Fajar Saputra Kurniawan",,"81.11","103.33","82.14","88.09"
"EMP101862","Rendra Sinaga","3","100.46","105.00","92.86","99.54"
"EMP101863","Wahyu Lestari",,"114.29","80.00","142.86","112.57"
"EMP101864","Putri Utama Siregar","1","97.70","35.00","71.43","71.01"
